0.0,0.0,-1.0097419586828951e-28,0.0,0.0,3.1554436208840472e-30
0.0006283813688548441,0.0006982015146468082,0.0008976876181215411,0.0012567624068771177,0.002094600989056821,0.006283441568435465
0.0012567627377096883,0.0013964029914755125,0.0017953749262167857,0.0025135228287657104,0.004189180535815514,0.012564652019108304
0.0018851441065645324,0.002094604392668048,0.0026930616142607586,0.0037702792807117387,0.006283717200266951,0.018841408231599757
0.0025135254754193766,0.0027928056804064276,0.003590747372231124,0.005027029777830137,0.008378189546979315,0.02511150300011353
0.0031419068442742207,0.003491006816872781,0.00448843189010951,0.00628377233533929,0.010472576147385046,0.03137275279219333
0.003770288213129065,0.004189207764249393,0.005386114857882824,0.007540504968595517,0.012566855582065753,0.03762300527347157
0.004398669581983909,0.0048874084847187445,0.006283795965544578,0.008797225693127533,0.014661006443034365,0.043860146527549146
0.005027050950838753,0.005585608940463548,0.0071814749030962065,0.010053932524670921,0.01675500733601391,0.05008210790589388
0.005655432319693597,0.006283809093666789,0.008079151360548386,0.01131062347920257,0.01884883688271217,0.05628687244952274
0.006283813688548441,0.006982008906511766,0.008976825027922356,0.012567296572975131,0.020942473723091628,0.062472480832013455
0.006912195057403286,0.007680208341182127,0.009874495595251238,0.013823949822551428,0.023035896517633887,0.06863703678182012
0.00754057642625813,0.008378407359861907,0.01077216275258136,0.015080581244838883,0.025129083949598133,0.07477871195073015
0.008168957795112973,0.009076605924735569,0.01166982618997357,0.0163371888571239,0.02722201472727264,0.0808957502043485
0.008797339163967818,0.00977480399798805,0.012567485597504558,0.017593770677106255,0.029314667586219072,0.08698647131949847
0.009425720532822663,0.010473001541804786,0.013465140665268176,0.018850324722933437,0.03140702129150843,0.09304927408218444
0.010054101901677506,0.011171198518371754,0.014362791083376755,0.020106849013234986,0.03349905463994854,0.09908263878806756
0.01068248327053235,0.011869394889875528,0.015260436541962425,0.021363341567156826,0.03559074646230193,0.10508512915511863
0.011310864639387195,0.012567590618503292,0.016158076731178445,0.02261980040439553,0.03768207562549381,0.11105539366507858
0.01193924600824204,0.0132657856664429,0.017055711341200493,0.023876223545232573,0.03977302103480934,0.11699216635650887
0.012567627377096883,0.013963979995882898,0.01795334006222801,0.025132609010568588,0.041863561636079565,0.12289426709746193
0.013196008745951726,0.01466217356901258,0.018850962584485514,0.026388954821957553,0.043953676417855525,0.12876060137012466
0.013824390114806571,0.015360366348022018,0.01974857859822391,0.027645259001640977,0.046043344413569755,0.13459015960319765
0.014452771483661416,0.016058558295102093,0.02064618779372181,0.028901519572582014,0.04813254470368462,0.14038201609025028
